2017-02-15 21:03:13,251 - logger1 - INFO - read parameters successful
2017-02-15 21:03:13,298 - logger1 - INFO - create input_data_dict successful
2017-02-15 21:03:13,298 - logger1 - INFO - feature_pos_dict: defaultdict(<function GeneticAlgorithm.create_feature_pos_dict.<locals>.<lambda> at 0x000000EC9BAC8730>, {'9': {'name': 'percent_change_volume_over_last_wek', 'pos': [(15, 16), (16, 18), (18, 19), (19, 27), (27, 31)]}, '8': {'name': 'percent_change_price', 'pos': [(0, 1), (1, 3), (3, 4), (4, 8), (8, 15)]}, '15': {'name': 'percent_return_next_dividend', 'pos': [(41, 42), (42, 44), (44, 44), (44, 46), (46, 56)]}, '14': {'name': 'days_to_next_dividend', 'pos': [(31, 32), (32, 34), (34, 34), (34, 41), (41, 41)]}})
2017-02-15 21:03:13,298 - logger1 - DEBUG - ============get_classification_result START!!============
2017-02-15 21:03:13,298 - logger1 - DEBUG - chromosome_bits: [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
2017-02-15 21:03:13,298 - logger1 - DEBUG - solution name: 0
2017-02-15 21:03:13,298 - logger1 - DEBUG - date:2011-01-14, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.89580899, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,131 - logger1 - DEBUG - date:2011-02-25, stock:JNJ, feature_name:percent_change_volume_over_last_wek, data_feature_value:40.61333912, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,131 - logger1 - DEBUG - date:2011-02-25, stock:JNJ, feature_name:percent_change_price, data_feature_value:-1.71391, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,131 - logger1 - DEBUG - date:2011-02-25, stock:JNJ, feature_name:percent_return_next_dividend, data_feature_value:0.905433, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,131 - logger1 - DEBUG - date:2011-02-25, stock:JNJ, feature_name:days_to_next_dividend, data_feature_value:0.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,131 - logger1 - DEBUG - date:2011-02-25, stock:VZ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-16.31297167, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:VZ, feature_name:percent_change_price, data_feature_value:-0.745033, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:VZ, feature_name:percent_return_next_dividend, data_feature_value:1.36225, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:VZ, feature_name:days_to_next_dividend, data_feature_value:40.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:WMT, feature_name:percent_change_volume_over_last_wek, data_feature_value:79.79620013, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:WMT, feature_name:percent_change_price, data_feature_value:-3.82828, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:WMT, feature_name:percent_return_next_dividend, data_feature_value:0.714976, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:WMT, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:DIS, feature_name:percent_change_volume_over_last_wek, data_feature_value:68.20082389, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:DIS, feature_name:percent_change_price, data_feature_value:0.280177, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:DIS, feature_name:percent_return_next_dividend, data_feature_value:0.931315, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:DIS, feature_name:days_to_next_dividend, data_feature_value:287.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:TRV, feature_name:percent_change_volume_over_last_wek, data_feature_value:47.78593979, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,147 - logger1 - DEBUG - date:2011-02-25, stock:TRV, feature_name:percent_change_price, data_feature_value:-1.65016, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:TRV, feature_name:percent_return_next_dividend, data_feature_value:0.604027, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:TRV, feature_name:days_to_next_dividend, data_feature_value:11.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:CAT, feature_name:percent_change_volume_over_last_wek, data_feature_value:72.34217163, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:CAT, feature_name:percent_change_price, data_feature_value:-2.72745, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:CAT, feature_name:percent_return_next_dividend, data_feature_value:0.431373, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:CAT, feature_name:days_to_next_dividend, data_feature_value:54.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:T, feature_name:percent_change_volume_over_last_wek, data_feature_value:7.611002836, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:T, feature_name:percent_change_price, data_feature_value:-0.670904, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:T, feature_name:percent_return_next_dividend, data_feature_value:1.52862, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:T, feature_name:days_to_next_dividend, data_feature_value:40.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:KO, feature_name:percent_change_volume_over_last_wek, data_feature_value:7.998156552, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:KO, feature_name:percent_change_price, data_feature_value:1.49937, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,162 - logger1 - DEBUG - date:2011-02-25, stock:KO, feature_name:percent_return_next_dividend, data_feature_value:0.730835, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:KO, feature_name:days_to_next_dividend, data_feature_value:14.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:IBM, feature_name:percent_change_volume_over_last_wek, data_feature_value:49.40701738, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:IBM, feature_name:percent_change_price, data_feature_value:-0.788653, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:IBM, feature_name:percent_return_next_dividend, data_feature_value:0.462164, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:IBM, feature_name:days_to_next_dividend, data_feature_value:70.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MCD, feature_name:percent_change_volume_over_last_wek, data_feature_value:66.61276289, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MCD, feature_name:percent_change_price, data_feature_value:-1.98815, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MCD, feature_name:percent_return_next_dividend, data_feature_value:0.819452, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MCD, feature_name:days_to_next_dividend, data_feature_value:0.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MRK, feature_name:percent_change_volume_over_last_wek, data_feature_value:5.601457195, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MRK, feature_name:percent_change_price, data_feature_value:-1.70992, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MRK, feature_name:percent_return_next_dividend, data_feature_value:1.18049, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,178 - logger1 - DEBUG - date:2011-02-25, stock:MRK, feature_name:days_to_next_dividend, data_feature_value:14.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:UTX, feature_name:percent_change_volume_over_last_wek, data_feature_value:30.43372835, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:UTX, feature_name:percent_change_price, data_feature_value:-1.38396, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:UTX, feature_name:percent_return_next_dividend, data_feature_value:0.575747, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:UTX, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:BAC, feature_name:percent_change_volume_over_last_wek, data_feature_value:55.41453261, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:BAC, feature_name:percent_change_price, data_feature_value:-1.25174, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:BAC, feature_name:percent_return_next_dividend, data_feature_value:0.0704225, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:BAC, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:GE, feature_name:percent_change_volume_over_last_wek, data_feature_value:69.1962381, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:GE, feature_name:percent_change_price, data_feature_value:-0.287356, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:GE, feature_name:percent_return_next_dividend, data_feature_value:0.67243, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:GE, feature_name:days_to_next_dividend, data_feature_value:111.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:15,194 - logger1 - DEBUG - date:2011-02-25, stock:JPM, feature_name:percent_change_volume_over_last_wek, data_feature_value:5.758921292, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:JPM, feature_name:percent_change_price, data_feature_value:-1.10169, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:JPM, feature_name:percent_return_next_dividend, data_feature_value:0.535561, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:JPM, feature_name:days_to_next_dividend, data_feature_value:38.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:MMM, feature_name:percent_change_volume_over_last_wek, data_feature_value:28.42625947, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:MMM, feature_name:percent_change_price, data_feature_value:-2.67443, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:MMM, feature_name:percent_return_next_dividend, data_feature_value:0.609418, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:MMM, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:HD, feature_name:percent_change_volume_over_last_wek, data_feature_value:79.02273944, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:HD, feature_name:percent_change_price, data_feature_value:-5.64885, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:HD, feature_name:percent_return_next_dividend, data_feature_value:0.674218, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:HD, feature_name:days_to_next_dividend, data_feature_value:11.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:KRFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:32.19706832, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,209 - logger1 - DEBUG - date:2011-02-25, stock:KRFT, feature_name:percent_change_price, data_feature_value:3.22266, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:KRFT, feature_name:percent_return_next_dividend, data_feature_value:0.914538, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:KRFT, feature_name:days_to_next_dividend, data_feature_value:32.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AXP, feature_name:percent_change_volume_over_last_wek, data_feature_value:38.82118305, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AXP, feature_name:percent_change_price, data_feature_value:-3.13752, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AXP, feature_name:percent_return_next_dividend, data_feature_value:0.413508, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AXP, feature_name:days_to_next_dividend, data_feature_value:40.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:PG, feature_name:percent_change_volume_over_last_wek, data_feature_value:32.2720566, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:PG, feature_name:percent_change_price, data_feature_value:-1.39652, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:PG, feature_name:percent_return_next_dividend, data_feature_value:0.843412, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:PG, feature_name:days_to_next_dividend, data_feature_value:61.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AA, feature_name:percent_change_volume_over_last_wek, data_feature_value:66.17769355, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AA, feature_name:percent_change_price, data_feature_value:-1.76678, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,225 - logger1 - DEBUG - date:2011-02-25, stock:AA, feature_name:percent_return_next_dividend, data_feature_value:0.179856, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:AA, feature_name:days_to_next_dividend, data_feature_value:76.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:DD, feature_name:percent_change_volume_over_last_wek, data_feature_value:19.79651995, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:DD, feature_name:percent_change_price, data_feature_value:-1.60146, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:DD, feature_name:percent_return_next_dividend, data_feature_value:0.758276, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:DD, feature_name:days_to_next_dividend, data_feature_value:75.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:CVX, feature_name:percent_change_volume_over_last_wek, data_feature_value:106.4989951, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:CVX, feature_name:percent_change_price, data_feature_value:2.89227, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:CVX, feature_name:percent_return_next_dividend, data_feature_value:0.714985, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:CVX, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:PFE, feature_name:percent_change_volume_over_last_wek, data_feature_value:15.6210649, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:PFE, feature_name:percent_change_price, data_feature_value:-0.105932, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:15,240 - logger1 - DEBUG - date:2011-02-25, stock:PFE, feature_name:percent_return_next_dividend, data_feature_value:1.06045, solution_feature_value:3.912, is_satisfied:True
